project_id,year,project_type,implementing_agency,location,contractor,has_contractor,contractor_reliability,procurement_mode,funding_source,approved_budget,planned_duration_months,start_month,start_date,planned_end_date,agency_capacity,typhoon_exposure,cpi_at_start,cmrpi_at_start,cpi_change,cmrpi_change,is_delayed,delay_days,delay_probability,is_cost_overrun,cost_overrun_pct,overrun_probability,risk_category
PROJ-2022-2854,2022,Non-Infrastructure,OPPESM,Sara,N/A,0,0.5,Alternative Mode (Shopping),LDRRMF,559746.54,6,11,2022-11-01,2023-04-30,0.65,3.8,116.0,125.3,7.1,5.7,0,0,0.2292,0,0.0,0.3124,Medium
PROJ-2025-2855,2025,Non-Infrastructure,PGENRO,Ajuy,N/A,0,0.5,Repeat Order,HFEP,1314047.99,6,11,2025-11-08,2026-05-07,0.68,3.8,132.5,139.2,0.0,0.0,0,0,0.2111,0,0.0,0.278,Low
PROJ-2022-2856,2022,Non-Infrastructure,OPPESM,Sta. Barbara,CEBU ERNBRI IMPORT INC.,1,0.71,Alternative Mode (Shopping),SEF,373365.52,6,6,2022-06-10,2022-12-07,0.65,14.3,116.0,125.3,7.1,5.7,0,0,0.2454,0,0.0,0.3496,Medium
PROJ-2016-2857,2016,Infrastructure,Provincial Engineering Office,San Miguel,3rd Dragon Builders Innovation,1,0.92,Alternative Mode (Negotiated),SEF,7562414.64,12,3,2016-03-10,2017-03-05,0.73,16.6,94.5,96.0,3.2,2.5,1,174,0.6443,1,0.092,0.7408,High
PROJ-2024-2858,2024,Non-Infrastructure,ICTMO,Batad,PCC Construction Corp,1,0.85,Alternative Mode (Shopping),General Fund,92214.7,6,11,2024-11-13,2025-05-12,0.78,3.8,127.8,135.8,4.7,3.4,0,0,0.1073,0,0.0,0.3288,Low
PROJ-2024-2859,2024,Non-Infrastructure,PHO,Igbaras,N/A,0,0.5,Competitive Bidding,Special Budget,3586564.14,6,2,2024-02-01,2024-07-30,0.72,5.0,127.8,135.8,4.7,3.4,0,0,0.3347,0,0.0,0.3376,Medium
PROJ-2023-2860,2023,Infrastructure,IPG/HMO,Barotac Viejo,Metro Iloilo Construction,1,0.46,Repeat Order,20% NTA,630868.6,12,10,2023-10-13,2024-10-07,0.67,16.6,123.1,131.0,4.7,4.8,0,0,0.6078,0,0.0,0.4343,High
PROJ-2022-2861,2022,Non-Infrastructure,Provincial Accountant's Office,Concepcion,N/A,0,0.5,Alternative Mode (Shopping),MOOE,762127.98,6,6,2022-06-13,2022-12-10,0.8,14.3,116.0,125.3,7.1,5.7,0,0,0.3327,0,0.0,0.3616,Medium
PROJ-2024-2862,2024,Infrastructure,Provincial Engineering Office,Dingle,Dreamer's Valley Construction,1,0.36,Alternative Mode (Negotiated),SEF,492357.28,12,10,2024-10-01,2025-09-26,0.73,16.6,127.8,135.8,4.7,3.4,1,153,0.6118,1,0.281,0.743,High
PROJ-2023-2863,2023,Infrastructure,HMO,Miagao,JV Pacific Builders,1,0.48,Alternative Mode (Shopping),Trust Fund,1442455.36,12,6,2023-06-06,2024-05-31,0.7,16.6,123.1,131.0,4.7,4.8,1,123,0.6908,0,0.0,0.7549,High
PROJ-2021-2864,2021,Non-Infrastructure,OPPESM,Dingle,N/A,0,0.5,Repeat Order,Trust Fund,45015.38,6,3,2021-03-12,2021-09-08,0.65,7.8,109.8,114.0,6.2,11.3,0,0,0.1621,0,0.0,0.3355,Low
PROJ-2021-2865,2021,Infrastructure,OLEDIPO,San Joaquin,Western Visayas Builders Inc.,1,0.46,Repeat Order,Supplemental Budget,63361.59,12,7,2021-07-11,2022-07-06,0.55,16.6,109.8,114.0,6.2,11.3,0,0,0.4983,0,0.0,0.4447,Medium
PROJ-2016-2866,2016,Non-Infrastructure,IPG-HRMDO,Estancia,N/A,0,0.5,Repeat Order,LDRRMF,479064.86,6,3,2016-03-13,2016-09-09,0.7,7.8,94.5,96.0,3.2,2.5,0,0,0.2547,1,0.211,0.2868,Medium
PROJ-2021-2867,2021,Infrastructure,IPG/HMO,Banate,Dreamer's Valley Construction,1,0.36,Alternative Mode (Shopping),Special Budget,18638394.57,12,3,2021-03-07,2022-03-02,0.67,16.6,109.8,114.0,6.2,11.3,1,267,0.8207,1,0.106,0.8536,Critical
PROJ-2021-2868,2021,Non-Infrastructure,PSWDO,Leon,N/A,0,0.5,Alternative Mode (Negotiated),HFEP,157638.23,6,1,2021-01-02,2021-07-01,0.75,2.8,109.8,114.0,6.2,11.3,0,0,0.1375,0,0.0,0.334,Low
PROJ-2022-2869,2022,Infrastructure,HMO,Oton,Juantong Agri-Ventures Trading,1,0.57,Competitive Bidding,HFEP,3663570.23,12,10,2022-10-03,2023-09-28,0.7,16.6,116.0,125.3,7.1,5.7,1,77,0.7196,0,0.0,0.7405,High
PROJ-2017-2870,2017,Non-Infrastructure,PCDO,Concepcion,N/A,0,0.5,Competitive Bidding,General Fund,1185371.93,6,4,2017-04-01,2017-09-28,0.6,10.5,97.7,98.5,2.3,1.5,0,0,0.3915,0,0.0,0.2973,Medium
PROJ-2025-2871,2025,Infrastructure,IPG/HMO,Barotac Nuevo,Panay Construction Services,1,0.53,Direct Contracting,Special Budget,549002.62,12,7,2025-07-04,2026-06-29,0.67,16.6,132.5,139.2,0.0,0.0,1,87,0.544,1,0.108,0.7287,High
PROJ-2022-2872,2022,Non-Infrastructure,ICTMO,Zarraga,RMKP Construction,1,0.87,Alternative Mode (Negotiated),Trust Fund,218342.55,6,6,2022-06-11,2022-12-08,0.78,14.3,116.0,125.3,7.1,5.7,0,0,0.1739,0,0.0,0.3548,Medium
PROJ-2024-2873,2024,Non-Infrastructure,OPPESM,Lemery,Western Visayas Builders Inc.,1,0.46,Competitive Bidding,HFEP,16188.29,6,7,2024-07-13,2025-01-09,0.65,13.8,127.8,135.8,4.7,3.4,0,0,0.1931,1,0.301,0.2988,Low
PROJ-2025-2874,2025,Infrastructure,HMO,Tubungan,Panay Construction Services,1,0.53,Direct Contracting,Supplemental Budget,41448.14,12,11,2025-11-06,2026-11-01,0.7,16.6,132.5,139.2,0.0,0.0,0,0,0.3355,1,0.072,0.3709,Medium
PROJ-2021-2875,2021,Infrastructure,OLEDIPO,San Dionisio,A. Maquiling Construction and Supply,1,0.71,Repeat Order,Supplemental Budget,274200.44,12,11,2021-11-03,2022-10-29,0.55,16.6,109.8,114.0,6.2,11.3,0,0,0.5333,0,0.0,0.4471,Medium
PROJ-2025-2876,2025,Infrastructure,ICTMO,Banate,A. Maquiling Construction and Supply,1,0.71,Competitive Bidding,MOOE,205717.24,12,1,2025-01-05,2025-12-31,0.78,16.6,132.5,139.2,0.0,0.0,0,0,0.3822,0,0.0,0.3665,Medium
PROJ-2019-2877,2019,Non-Infrastructure,PCDO,San Enrique,JV Pacific Builders,1,0.48,Direct Contracting,SEF,1676959.91,6,8,2019-08-06,2020-02-02,0.6,11.6,102.5,103.2,2.6,4.3,0,0,0.3866,0,0.0,0.3141,Medium
PROJ-2021-2878,2021,Non-Infrastructure,Provincial Accountant's Office,Miagao,N/A,0,0.5,Alternative Mode (Shopping),Supplemental Budget,82528.85,6,9,2021-09-01,2022-02-28,0.8,8.8,109.8,114.0,6.2,11.3,0,0,0.1712,0,0.0,0.344,Low
PROJ-2022-2879,2022,Non-Infrastructure,Provincial Accountant's Office,San Enrique,N/A,0,0.5,Alternative Mode (Shopping),Supplemental Budget,2726390.29,6,1,2022-01-05,2022-07-04,0.8,2.8,116.0,125.3,7.1,5.7,1,35,0.2679,0,0.0,0.6815,Medium
PROJ-2024-2880,2024,Non-Infrastructure,PCDO,Passi City,N/A,0,0.5,Alternative Mode (Negotiated),GAD Fund,253742.84,6,8,2024-08-04,2025-01-31,0.6,11.6,127.8,135.8,4.7,3.4,0,0,0.2995,1,0.231,0.3218,Medium
PROJ-2024-2881,2024,Infrastructure,PHO,Cabatuan,RS AGRO INDUSTRIAL Corporation,1,0.44,Alternative Mode (Shopping),GAD Fund,6471904.63,12,10,2024-10-01,2025-09-26,0.72,16.6,127.8,135.8,4.7,3.4,1,109,0.7605,1,0.264,0.7372,Critical
PROJ-2021-2882,2021,Infrastructure,PGENRO,Cabatuan,Juantong Agri-Ventures Trading,1,0.57,Alternative Mode (Negotiated),LDRRMF,4751924.72,12,4,2021-04-08,2022-04-03,0.68,16.6,109.8,114.0,6.2,11.3,1,223,0.7293,1,0.291,0.8196,Critical
PROJ-2018-2883,2018,Infrastructure,IPG/HMO,San Dionisio,Metro Iloilo Construction,1,0.46,Repeat Order,MOOE,797148.73,12,12,2018-12-01,2019-11-26,0.67,16.6,100.0,100.0,2.5,3.2,1,94,0.5978,1,0.061,0.7619,High
PROJ-2018-2884,2018,Non-Infrastructure,PSWDO,Lemery,N/A,0,0.5,Repeat Order,Supplemental Budget,2723188.09,6,1,2018-01-12,2018-07-11,0.75,2.8,100.0,100.0,2.5,3.2,0,0,0.255,0,0.0,0.338,Medium
PROJ-2024-2885,2024,Infrastructure,HMO,Maasin,Red Hammer International Builders,1,0.38,Repeat Order,HFEP,385571.76,12,9,2024-09-12,2025-09-07,0.7,16.6,127.8,135.8,4.7,3.4,1,104,0.6398,1,0.289,0.7657,High
PROJ-2016-2886,2016,Non-Infrastructure,Provincial Agriculture Office,Oton,Iloilo New Agri-Industrial Marketing,1,0.44,Alternative Mode (Negotiated),SEF,441617.42,6,6,2016-06-08,2016-12-05,0.62,14.3,94.5,96.0,3.2,2.5,1,97,0.3515,1,0.268,0.6709,Medium
PROJ-2020-2887,2020,Non-Infrastructure,PCDO,Dumangas,N/A,0,0.5,Alternative Mode (Negotiated),HFEP,11745.72,6,3,2020-03-01,2020-08-28,0.6,7.8,105.1,107.5,4.7,6.5,0,0,0.1602,0,0.0,0.3443,Low
PROJ-2025-2888,2025,Non-Infrastructure,PSWDO,Barotac Viejo,N/A,0,0.5,Repeat Order,General Fund,1371289.87,6,2,2025-02-10,2025-08-09,0.75,5.0,132.5,139.2,0.0,0.0,1,73,0.2158,1,0.132,0.6084,Medium
PROJ-2018-2889,2018,Non-Infrastructure,HMO,Leon,CEBU ERNBRI IMPORT INC.,1,0.71,Alternative Mode (Negotiated),SEF,418333.97,6,1,2018-01-12,2018-07-11,0.7,2.8,100.0,100.0,2.5,3.2,0,0,0.1526,0,0.0,0.3066,Low
PROJ-2019-2890,2019,Non-Infrastructure,IPG-HRMDO,Lambunao,N/A,0,0.5,Alternative Mode (Shopping),HFEP,158644.45,6,3,2019-03-02,2019-08-29,0.7,7.8,102.5,103.2,2.6,4.3,0,0,0.2018,1,0.318,0.3069,Low
PROJ-2023-2891,2023,Non-Infrastructure,OLEDIPO,Pototan,N/A,0,0.5,Competitive Bidding,MOOE,1026397.36,6,4,2023-04-09,2023-10-06,0.55,10.5,123.1,131.0,4.7,4.8,0,0,0.3614,0,0.0,0.2881,Medium
PROJ-2024-2892,2024,Non-Infrastructure,IPG-HRMDO,Igbaras,N/A,0,0.5,Direct Contracting,SEF,7217573.08,6,11,2024-11-10,2025-05-09,0.7,3.8,127.8,135.8,4.7,3.4,0,0,0.4066,1,0.148,0.3299,Medium
PROJ-2020-2893,2020,Infrastructure,Provincial Engineering Office,Batad,3rd Dragon Builders Innovation,1,0.92,Repeat Order,SEF,226974.68,12,1,2020-01-01,2020-12-26,0.73,16.6,105.1,107.5,4.7,6.5,1,217,0.4155,1,0.191,0.7918,High
PROJ-2017-2894,2017,Infrastructure,Provincial Engineering Office,Guimbal,JV Pacific Builders,1,0.48,Repeat Order,Trust Fund,2720952.33,12,11,2017-11-09,2018-11-04,0.73,16.6,97.7,98.5,2.3,1.5,0,0,0.6926,0,0.0,0.4188,High
PROJ-2016-2895,2016,Non-Infrastructure,Provincial Agriculture Office,Estancia,N/A,0,0.5,Alternative Mode (Negotiated),HFEP,971755.79,6,12,2016-12-04,2017-06-02,0.62,2.3,94.5,96.0,3.2,2.5,1,92,0.2073,1,0.102,0.6449,Medium
PROJ-2016-2896,2016,Non-Infrastructure,OLEDIPO,Carles,N/A,0,0.5,Repeat Order,Trust Fund,5072820.29,6,1,2016-01-09,2016-07-07,0.55,2.8,94.5,96.0,3.2,2.5,0,0,0.3114,0,0.0,0.3162,Medium
PROJ-2020-2897,2020,Non-Infrastructure,Provincial Accountant's Office,Anilao,N/A,0,0.5,Alternative Mode (Shopping),MOOE,933486.18,6,7,2020-07-09,2021-01-05,0.8,13.8,105.1,107.5,4.7,6.5,0,0,0.3219,0,0.0,0.3239,Medium
PROJ-2023-2898,2023,Non-Infrastructure,Provincial Planning Office,San Joaquin,N/A,0,0.5,Alternative Mode (Shopping),MOOE,333043.25,6,1,2023-01-01,2023-06-30,0.82,2.8,123.1,131.0,4.7,4.8,1,96,0.1795,1,0.29,0.7125,Medium
PROJ-2022-2899,2022,Non-Infrastructure,Provincial Accountant's Office,San Joaquin,N/A,0,0.5,Competitive Bidding,Trust Fund,75448.26,6,2,2022-02-06,2022-08-05,0.8,5.0,116.0,125.3,7.1,5.7,0,0,0.1375,1,0.215,0.3415,Low
PROJ-2017-2900,2017,Infrastructure,IPG/HMO,Iloilo City,CEBU ERNBRI IMPORT INC.,1,0.71,Alternative Mode (Negotiated),Special Budget,408409.68,12,4,2017-04-09,2018-04-04,0.67,16.6,97.7,98.5,2.3,1.5,1,151,0.4637,1,0.152,0.729,High
PROJ-2025-2901,2025,Non-Infrastructure,HMO,Banate,N/A,0,0.5,Alternative Mode (Negotiated),Trust Fund,119594.78,6,5,2025-05-11,2025-11-07,0.7,12.8,132.5,139.2,0.0,0.0,0,0,0.1625,0,0.0,0.2727,Low
PROJ-2016-2902,2016,Non-Infrastructure,OPPESM,Leon,PCC Construction Corp,1,0.85,Repeat Order,HFEP,1015648.08,6,8,2016-08-02,2017-01-29,0.65,11.6,94.5,96.0,3.2,2.5,1,139,0.2727,0,0.0,0.7026,Medium
PROJ-2021-2903,2021,Infrastructure,Provincial Agriculture Office,Lambunao,Metro Iloilo Construction,1,0.46,Repeat Order,GAD Fund,12601239.52,12,11,2021-11-11,2022-11-06,0.62,16.6,109.8,114.0,6.2,11.3,1,189,0.8184,1,0.253,0.7871,Critical
PROJ-2021-2904,2021,Infrastructure,IPG/HMO,Iloilo City,PCC Construction Corp,1,0.85,Direct Contracting,HFEP,58913.36,12,7,2021-07-01,2022-06-26,0.67,16.6,109.8,114.0,6.2,11.3,0,0,0.3645,0,0.0,0.4534,Medium
PROJ-2025-2905,2025,Infrastructure,OLEDIPO,Concepcion,Metro Iloilo Construction,1,0.46,Alternative Mode (Negotiated),Supplemental Budget,84319.74,12,8,2025-08-12,2026-08-07,0.55,16.6,132.5,139.2,0.0,0.0,0,0,0.4254,0,0.0,0.4035,Medium
PROJ-2018-2906,2018,Non-Infrastructure,OPPESM,Oton,N/A,0,0.5,Repeat Order,HFEP,380881.74,6,5,2018-05-11,2018-11-07,0.65,12.8,100.0,100.0,2.5,3.2,0,0,0.3049,1,0.342,0.3583,Medium
PROJ-2019-2907,2019,Non-Infrastructure,Provincial Agriculture Office,Pavia,N/A,0,0.5,Competitive Bidding,SEF,114412.29,6,11,2019-11-11,2020-05-09,0.62,3.8,102.5,103.2,2.6,4.3,0,0,0.1484,0,0.0,0.3411,Low
PROJ-2018-2908,2018,Non-Infrastructure,Provincial Agriculture Office,Sara,CEBU ERNBRI IMPORT INC.,1,0.71,Direct Contracting,20% NTA,137861.75,6,8,2018-08-09,2019-02-05,0.62,11.6,100.0,100.0,2.5,3.2,0,0,0.1873,0,0.0,0.3168,Low
PROJ-2018-2909,2018,Non-Infrastructure,Provincial Agriculture Office,Zarraga,N/A,0,0.5,Competitive Bidding,Special Budget,15553250.05,6,9,2018-09-12,2019-03-11,0.62,8.8,100.0,100.0,2.5,3.2,0,0,0.511,0,0.0,0.2521,Medium
PROJ-2021-2910,2021,Infrastructure,PGENRO,Igbaras,Panay Construction Services,1,0.53,Alternative Mode (Shopping),GAD Fund,78683.27,12,5,2021-05-01,2022-04-26,0.68,16.6,109.8,114.0,6.2,11.3,0,0,0.4511,1,0.235,0.4442,Medium
PROJ-2018-2911,2018,Non-Infrastructure,Provincial Accountant's Office,Cabatuan,N/A,0,0.5,Direct Contracting,MOOE,1523789.59,6,7,2018-07-07,2019-01-03,0.8,13.8,100.0,100.0,2.5,3.2,0,0,0.3129,0,0.0,0.3366,Medium
PROJ-2022-2912,2022,Infrastructure,OLEDIPO,Guimbal,Conquest Construction Supply,1,0.79,Alternative Mode (Negotiated),Special Budget,413061.64,12,3,2022-03-13,2023-03-08,0.55,16.6,116.0,125.3,7.1,5.7,0,0,0.5203,0,0.0,0.4355,Medium
PROJ-2018-2913,2018,Infrastructure,OLEDIPO,Janiuay,Island Builders Corporation,1,0.61,Alternative Mode (Negotiated),Special Budget,1061714.23,12,8,2018-08-03,2019-07-29,0.55,16.6,100.0,100.0,2.5,3.2,0,0,0.6267,0,0.0,0.4401,High
PROJ-2021-2914,2021,Non-Infrastructure,PHO,Maasin,N/A,0,0.5,Competitive Bidding,LDRRMF,335305.84,6,12,2021-12-13,2022-06-11,0.72,2.3,109.8,114.0,6.2,11.3,0,0,0.1766,0,0.0,0.3566,Medium
PROJ-2016-2915,2016,Non-Infrastructure,PSWDO,Banate,N/A,0,0.5,Repeat Order,SEF,606845.1,6,6,2016-06-12,2016-12-09,0.75,14.3,94.5,96.0,3.2,2.5,0,0,0.2917,1,0.329,0.294,Medium
PROJ-2016-2916,2016,Infrastructure,ICTMO,Miagao,Golden West Engineering,1,0.66,Alternative Mode (Negotiated),Special Budget,303256.35,12,10,2016-10-13,2017-10-08,0.78,16.6,94.5,96.0,3.2,2.5,1,261,0.4769,0,0.0,0.7872,High
PROJ-2024-2917,2024,Non-Infrastructure,PSWDO,Ajuy,PCC Construction Corp,1,0.85,Alternative Mode (Negotiated),20% NTA,1191010.36,6,8,2024-08-03,2025-01-30,0.75,11.6,127.8,135.8,4.7,3.4,1,141,0.2752,0,0.0,0.6967,Medium
PROJ-2017-2918,2017,Infrastructure,PGENRO,Calinog,Western Visayas Builders Inc.,1,0.46,Direct Contracting,Special Budget,2044409.81,12,1,2017-01-09,2018-01-04,0.68,16.6,97.7,98.5,2.3,1.5,1,147,0.6933,1,0.336,0.7333,High
PROJ-2018-2919,2018,Infrastructure,OLEDIPO,Leon,Red Hammer International Builders,1,0.38,Direct Contracting,SEF,133678.39,12,6,2018-06-03,2019-05-29,0.55,16.6,100.0,100.0,2.5,3.2,0,0,0.5035,0,0.0,0.4183,Medium
PROJ-2017-2920,2017,Infrastructure,Provincial Accountant's Office,Oton,Golden West Engineering,1,0.66,Repeat Order,MOOE,13675.91,12,9,2017-09-08,2018-09-03,0.8,16.6,97.7,98.5,2.3,1.5,0,0,0.2957,0,0.0,0.4021,Medium
PROJ-2022-2921,2022,Infrastructure,IPG/HMO,Oton,A. Maquiling Construction and Supply,1,0.71,Direct Contracting,Trust Fund,1339130.08,12,5,2022-05-01,2023-04-26,0.67,16.6,116.0,125.3,7.1,5.7,0,0,0.6305,1,0.308,0.4963,High
PROJ-2022-2922,2022,Non-Infrastructure,OPPESM,San Joaquin,N/A,0,0.5,Competitive Bidding,SEF,359984.04,6,7,2022-07-08,2023-01-04,0.65,13.8,116.0,125.3,7.1,5.7,1,76,0.2968,1,0.221,0.6689,Medium
PROJ-2023-2923,2023,Non-Infrastructure,Provincial Planning Office,Estancia,N/A,0,0.5,Alternative Mode (Shopping),HFEP,163936.05,6,1,2023-01-13,2023-07-12,0.82,2.8,123.1,131.0,4.7,4.8,0,0,0.1502,0,0.0,0.2945,Low
PROJ-2022-2924,2022,Non-Infrastructure,PCDO,San Enrique,N/A,0,0.5,Alternative Mode (Negotiated),HFEP,3272612.68,6,2,2022-02-04,2022-08-03,0.6,5.0,116.0,125.3,7.1,5.7,1,129,0.3745,1,0.136,0.6888,High
PROJ-2022-2925,2022,Infrastructure,IPG-HRMDO,Leon,Visayan Construction Group,1,0.52,Direct Contracting,General Fund,1023249.84,12,1,2022-01-05,2022-12-31,0.7,16.6,116.0,125.3,7.1,5.7,0,0,0.6254,0,0.0,0.4422,High
PROJ-2017-2926,2017,Infrastructure,HMO,Pavia,3rd Dragon Builders Innovation,1,0.92,Competitive Bidding,20% NTA,169736.03,12,11,2017-11-03,2018-10-29,0.7,16.6,97.7,98.5,2.3,1.5,0,0,0.3548,0,0.0,0.3991,Medium
PROJ-2016-2927,2016,Non-Infrastructure,Provincial Planning Office,Dumangas,N/A,0,0.5,Alternative Mode (Negotiated),Special Budget,17125.77,6,7,2016-07-06,2017-01-02,0.82,13.8,94.5,96.0,3.2,2.5,0,0,0.1506,1,0.105,0.3438,Low
PROJ-2017-2928,2017,Non-Infrastructure,ICTMO,Sta. Barbara,N/A,0,0.5,Alternative Mode (Shopping),Supplemental Budget,1258873.54,6,9,2017-09-10,2018-03-09,0.78,8.8,97.7,98.5,2.3,1.5,0,0,0.2829,1,0.21,0.3478,Medium
PROJ-2020-2929,2020,Infrastructure,PHO,Pototan,A. Maquiling Construction and Supply,1,0.71,Repeat Order,Special Budget,89337.99,12,3,2020-03-05,2021-02-28,0.72,16.6,105.1,107.5,4.7,6.5,0,0,0.3903,1,0.165,0.471,Medium
PROJ-2018-2930,2018,Infrastructure,Provincial Agriculture Office,Dueñas,JV Pacific Builders,1,0.48,Direct Contracting,Special Budget,2242631.56,12,11,2018-11-02,2019-10-28,0.62,16.6,100.0,100.0,2.5,3.2,1,144,0.691,1,0.241,0.7693,High
PROJ-2017-2931,2017,Non-Infrastructure,Provincial Planning Office,Lemery,N/A,0,0.5,Competitive Bidding,GAD Fund,101926.31,6,10,2017-10-12,2018-04-10,0.82,6.1,97.7,98.5,2.3,1.5,0,0,0.1219,1,0.185,0.2733,Low
PROJ-2025-2932,2025,Non-Infrastructure,PSWDO,Iloilo City,Panay Construction Services,1,0.53,Direct Contracting,General Fund,10000.0,6,4,2025-04-08,2025-10-05,0.75,10.5,132.5,139.2,0.0,0.0,0,0,0.1139,0,0.0,0.3012,Low
PROJ-2019-2933,2019,Non-Infrastructure,PGENRO,Balasan,Orchard Valley Enterprises,1,0.77,Alternative Mode (Negotiated),HFEP,47540.62,6,2,2019-02-08,2019-08-07,0.68,5.0,102.5,103.2,2.6,4.3,0,0,0.0876,0,0.0,0.314,Low
PROJ-2017-2934,2017,Non-Infrastructure,Provincial Accountant's Office,Tubungan,N/A,0,0.5,Alternative Mode (Negotiated),GAD Fund,972788.53,6,8,2017-08-06,2018-02-02,0.8,11.6,97.7,98.5,2.3,1.5,0,0,0.2952,0,0.0,0.3265,Medium
PROJ-2025-2935,2025,Infrastructure,Provincial Engineering Office,Pototan,Red Hammer International Builders,1,0.38,Alternative Mode (Shopping),GAD Fund,918647.71,12,5,2025-05-01,2026-04-26,0.73,16.6,132.5,139.2,0.0,0.0,1,139,0.625,1,0.205,0.7161,High
PROJ-2016-2936,2016,Non-Infrastructure,Provincial Planning Office,Estancia,N/A,0,0.5,Alternative Mode (Shopping),LDRRMF,324261.59,6,1,2016-01-13,2016-07-11,0.82,2.8,94.5,96.0,3.2,2.5,0,0,0.1464,0,0.0,0.3007,Low
PROJ-2016-2937,2016,Infrastructure,IPG/HMO,Miagao,Panay Construction Services,1,0.53,Alternative Mode (Shopping),General Fund,150703.85,12,11,2016-11-13,2017-11-08,0.67,16.6,94.5,96.0,3.2,2.5,0,0,0.4764,0,0.0,0.4118,Medium
PROJ-2018-2938,2018,Non-Infrastructure,Provincial Planning Office,San Enrique,N/A,0,0.5,Competitive Bidding,Special Budget,1587208.75,6,4,2018-04-04,2018-10-01,0.82,10.5,100.0,100.0,2.5,3.2,1,89,0.3395,1,0.106,0.6491,Medium
PROJ-2022-2939,2022,Non-Infrastructure,OPPESM,Lambunao,Panay Construction Services,1,0.53,Repeat Order,MOOE,5453955.02,6,10,2022-10-07,2023-04-05,0.65,6.1,116.0,125.3,7.1,5.7,0,0,0.4067,0,0.0,0.3076,Medium
PROJ-2021-2940,2021,Non-Infrastructure,Provincial Planning Office,Miagao,A. Maquiling Construction and Supply,1,0.71,Alternative Mode (Negotiated),Special Budget,569026.77,6,12,2021-12-11,2022-06-09,0.82,2.3,109.8,114.0,6.2,11.3,0,0,0.1595,1,0.077,0.3022,Low
PROJ-2024-2941,2024,Non-Infrastructure,OPPESM,Dueñas,N/A,0,0.5,Competitive Bidding,Trust Fund,73314.5,6,5,2024-05-13,2024-11-09,0.65,12.8,127.8,135.8,4.7,3.4,1,55,0.2131,0,0.0,0.637,Medium
PROJ-2022-2942,2022,Non-Infrastructure,PGENRO,Alimodian,N/A,0,0.5,Repeat Order,MOOE,9644710.92,6,7,2022-07-04,2022-12-31,0.68,13.8,116.0,125.3,7.1,5.7,1,131,0.567,0,0.0,0.752,High
PROJ-2020-2943,2020,Infrastructure,OPPESM,Tigbauan,PCC Construction Corp,1,0.85,Direct Contracting,Supplemental Budget,160937.28,12,2,2020-02-06,2021-01-31,0.65,16.6,105.1,107.5,4.7,6.5,0,0,0.4242,1,0.271,0.4598,Medium
PROJ-2023-2944,2023,Non-Infrastructure,PHO,Banate,N/A,0,0.5,Direct Contracting,Trust Fund,26763397.8,6,12,2023-12-07,2024-06-04,0.72,2.3,123.1,131.0,4.7,4.8,0,0,0.3893,0,0.0,0.3377,Medium
PROJ-2021-2945,2021,Non-Infrastructure,PSWDO,Oton,N/A,0,0.5,Direct Contracting,Supplemental Budget,10000.0,6,11,2021-11-10,2022-05-09,0.75,3.8,109.8,114.0,6.2,11.3,0,0,0.1031,0,0.0,0.3451,Low
PROJ-2020-2946,2020,Non-Infrastructure,PGENRO,Leon,N/A,0,0.5,Alternative Mode (Shopping),Special Budget,146883.35,6,10,2020-10-11,2021-04-09,0.68,6.1,105.1,107.5,4.7,6.5,0,0,0.1784,1,0.277,0.3574,Medium
PROJ-2020-2947,2020,Infrastructure,PGENRO,San Miguel,Conquest Construction Supply,1,0.79,Competitive Bidding,20% NTA,945711.42,12,3,2020-03-04,2021-02-27,0.68,16.6,105.1,107.5,4.7,6.5,0,0,0.5794,1,0.293,0.4683,High
PROJ-2017-2948,2017,Non-Infrastructure,Provincial Planning Office,Balasan,N/A,0,0.5,Alternative Mode (Negotiated),20% NTA,112276.21,6,9,2017-09-09,2018-03-08,0.82,8.8,97.7,98.5,2.3,1.5,0,0,0.1776,1,0.292,0.3071,Low
PROJ-2024-2949,2024,Non-Infrastructure,PHO,San Miguel,N/A,0,0.5,Alternative Mode (Negotiated),20% NTA,3107695.14,6,6,2024-06-05,2024-12-02,0.72,14.3,127.8,135.8,4.7,3.4,0,0,0.4427,1,0.198,0.3616,Medium
PROJ-2024-2950,2024,Non-Infrastructure,OPPESM,Janiuay,N/A,0,0.5,Direct Contracting,SEF,773408.85,6,8,2024-08-14,2025-02-10,0.65,11.6,127.8,135.8,4.7,3.4,1,93,0.3414,1,0.079,0.6793,Medium
PROJ-2022-2951,2022,Infrastructure,Provincial Engineering Office,Sara,PACEMCO Construction,1,0.93,Direct Contracting,20% NTA,5455398.57,12,8,2022-08-08,2023-08-03,0.73,16.6,116.0,125.3,7.1,5.7,1,183,0.5884,1,0.087,0.7669,High
PROJ-2022-2952,2022,Infrastructure,HMO,Tubungan,Red Hammer International Builders,1,0.38,Repeat Order,General Fund,114473.93,12,5,2022-05-08,2023-05-03,0.7,16.6,116.0,125.3,7.1,5.7,0,0,0.5134,0,0.0,0.4213,Medium
PROJ-2017-2953,2017,Infrastructure,PGENRO,Miagao,RMKP Construction,1,0.87,Alternative Mode (Shopping),LDRRMF,173940.55,12,12,2017-12-02,2018-11-27,0.68,16.6,97.7,98.5,2.3,1.5,0,0,0.3736,0,0.0,0.4147,Medium
