project_id,quarter,total_quarters,planned_progress_pct,actual_progress_pct,slippage_pct,planned_expenditure,actual_expenditure,expenditure_ratio,issues_count,rainfall_mm,typhoon_days,cpi_quarterly,cmrpi_quarterly
PROJ-2019-2515,1,2,50.0,59.68,-9.68,13224.77,13601.81,0.5143,4,1138.2,9.7,100.45,102.17
PROJ-2019-2515,2,2,100.0,87.67,12.33,26449.55,26731.1,1.0106,3,386.3,3.3,103.14,102.88
PROJ-2022-2516,1,2,50.0,55.74,-5.74,134007.54,131098.99,0.4891,0,138.6,1.1,115.19,122.64
PROJ-2022-2516,2,2,100.0,74.23,25.77,268015.08,296106.32,1.1048,4,1238.9,6.3,115.39,125.56
PROJ-2017-2517,1,4,25.0,0.0,25.0,2500.0,2713.74,0.2714,3,828.3,6.1,96.85,98.02
PROJ-2017-2517,2,4,50.0,28.64,21.36,5000.0,6043.43,0.6043,2,213.2,0.9,98.5,99.83
PROJ-2017-2517,3,4,75.0,64.3,10.7,7500.0,9548.88,0.9549,3,262.8,0.5,96.96,98.18
PROJ-2017-2517,4,4,100.0,72.45,27.55,10000.0,13526.76,1.3527,3,1050.1,7.4,98.72,100.76
PROJ-2016-2518,1,2,50.0,19.71,30.29,117904.28,117556.26,0.4985,4,337.1,4.2,94.67,94.01
PROJ-2016-2518,2,2,100.0,78.15,21.85,235808.56,225281.31,0.9554,3,135.7,0.3,92.82,96.86
PROJ-2016-2519,1,2,50.0,50.64,-0.64,169733.64,175457.26,0.5169,2,361.3,3.2,92.97,94.46
PROJ-2016-2519,2,2,100.0,100.0,0.0,339467.28,379774.33,1.1187,2,133.1,0.6,94.95,95.32
PROJ-2022-2520,1,2,50.0,51.34,-1.34,9749.4,11010.99,0.5647,3,321.6,1.1,115.58,124.21
PROJ-2022-2520,2,2,100.0,88.46,11.54,19498.8,25396.02,1.3024,3,888.2,3.5,115.17,125.85
PROJ-2016-2521,1,2,50.0,33.14,16.86,5000.0,4824.52,0.4825,2,209.6,1.5,93.18,94.76
PROJ-2016-2521,2,2,100.0,100.0,0.0,10000.0,10535.65,1.0536,2,212.7,0.5,95.89,97.5
PROJ-2023-2522,1,2,50.0,56.57,-6.57,8201.26,8549.0,0.5212,3,1081.4,9.1,122.06,131.66
PROJ-2023-2522,2,2,100.0,92.86,7.14,16402.52,17547.93,1.0698,3,560.1,3.5,122.78,130.78
PROJ-2025-2523,1,2,50.0,43.59,6.41,20846.64,19620.91,0.4706,5,1170.3,8.5,130.71,139.21
PROJ-2025-2523,2,2,100.0,70.08,29.92,41693.28,38394.84,0.9209,5,357.7,4.2,134.15,140.85
PROJ-2017-2524,1,2,50.0,53.87,-3.87,21060.4,19643.57,0.4664,2,224.3,1.8,98.07,100.04
PROJ-2017-2524,2,2,100.0,100.0,0.0,42120.8,43163.46,1.0248,0,201.3,0.9,97.96,100.45
PROJ-2019-2525,1,2,50.0,37.06,12.94,45172.76,44379.84,0.4912,1,661.5,4.1,100.45,101.89
PROJ-2019-2525,2,2,100.0,100.0,0.0,90345.52,85061.45,0.9415,1,117.1,0.6,102.52,102.33
PROJ-2020-2526,1,4,25.0,17.48,7.52,59239.54,72804.15,0.3072,1,394.6,2.4,105.44,107.9
PROJ-2020-2526,2,4,50.0,61.37,-11.37,118479.09,137021.72,0.5783,0,101.6,0.3,104.42,106.78
PROJ-2020-2526,3,4,75.0,75.5,-0.5,177718.63,215981.85,0.9115,6,621.6,5.7,103.96,107.67
PROJ-2020-2526,4,4,100.0,98.8,1.2,236958.17,296701.82,1.2521,3,1204.0,9.3,105.96,109.13
PROJ-2025-2527,1,4,25.0,39.56,-14.56,23348.33,23599.55,0.2527,3,248.5,0.6,132.89,140.51
PROJ-2025-2527,2,4,50.0,54.7,-4.7,46696.67,44963.99,0.4814,1,1025.7,8.0,132.02,139.71
PROJ-2025-2527,3,4,75.0,64.84,10.16,70045.01,69856.1,0.748,2,770.1,8.0,132.51,140.58
PROJ-2025-2527,4,4,100.0,100.0,0.0,93393.34,89586.54,0.9592,0,213.7,2.4,133.83,141.14
PROJ-2023-2528,1,4,25.0,11.82,13.18,13733.26,15430.4,0.2809,2,975.0,6.8,121.8,129.68
PROJ-2023-2528,2,4,50.0,22.98,27.02,27466.53,30786.77,0.5604,3,494.9,3.2,123.09,130.72
PROJ-2023-2528,3,4,75.0,82.2,-7.2,41199.79,44288.27,0.8062,3,151.5,0.7,123.26,130.6
PROJ-2023-2528,4,4,100.0,93.09,6.91,54933.06,59517.97,1.0835,0,440.5,0.9,123.86,131.82
PROJ-2025-2529,1,2,50.0,50.6,-0.6,48408.12,46791.75,0.4833,0,105.6,0.5,130.91,136.93
PROJ-2025-2529,2,2,100.0,84.82,15.18,96816.24,96696.51,0.9988,2,604.3,6.3,133.01,139.01
PROJ-2016-2530,1,4,25.0,30.55,-5.55,2500.0,2816.4,0.2816,4,708.3,6.3,94.15,95.44
PROJ-2016-2530,2,4,50.0,61.6,-11.6,5000.0,5439.93,0.544,1,149.4,0.6,94.13,94.25
PROJ-2016-2530,3,4,75.0,79.32,-4.32,7500.0,8176.45,0.8176,3,423.9,2.9,94.93,94.99
PROJ-2016-2530,4,4,100.0,94.03,5.97,10000.0,11476.18,1.1476,5,1185.7,9.3,95.51,95.7
PROJ-2019-2531,1,2,50.0,41.65,8.35,5000.0,5422.28,0.5422,1,293.0,0.5,101.82,103.01
PROJ-2019-2531,2,2,100.0,73.5,26.5,10000.0,11776.24,1.1776,2,1005.0,4.1,102.66,101.43
PROJ-2017-2532,1,2,50.0,37.95,12.05,892358.89,886110.18,0.4965,1,1040.1,3.9,96.8,98.39
PROJ-2017-2532,2,2,100.0,98.21,1.79,1784717.78,1664801.46,0.9328,2,925.5,10.6,98.29,98.68
PROJ-2020-2533,1,2,50.0,37.37,12.63,5000.0,5067.05,0.5067,2,156.3,1.2,104.81,107.78
PROJ-2020-2533,2,2,100.0,69.56,30.44,10000.0,10383.29,1.0383,1,245.6,0.6,105.12,106.38
PROJ-2024-2534,1,2,50.0,52.22,-2.22,6509.33,6947.06,0.5336,6,698.5,4.8,127.52,134.96
PROJ-2024-2534,2,2,100.0,99.06,0.94,13018.66,14003.01,1.0756,1,122.8,0.6,128.05,134.33
PROJ-2016-2535,1,2,50.0,42.6,7.4,35199.96,36565.06,0.5194,3,910.7,9.1,92.53,93.75
PROJ-2016-2535,2,2,100.0,94.23,5.77,70399.91,69051.49,0.9808,0,169.4,1.4,94.19,97.01
PROJ-2025-2536,1,2,50.0,58.3,-8.3,25608.88,26019.0,0.508,4,779.0,4.6,131.83,138.49
PROJ-2025-2536,2,2,100.0,100.0,0.0,51217.77,55087.57,1.0756,6,1186.4,6.3,132.48,138.2
PROJ-2023-2537,1,4,25.0,28.9,-3.9,2654.35,2787.74,0.2626,3,649.5,9.3,122.4,128.52
PROJ-2023-2537,2,4,50.0,76.06,-26.06,5308.69,5704.78,0.5373,5,133.8,0.7,123.58,132.14
PROJ-2023-2537,3,4,75.0,76.06,-1.06,7963.04,8885.55,0.8369,5,258.9,0.8,122.59,130.89
PROJ-2023-2537,4,4,100.0,99.4,0.6,10617.39,12940.01,1.2188,4,1022.0,8.8,123.28,131.01
PROJ-2022-2538,1,2,50.0,54.95,-4.95,26816.97,26834.68,0.5003,1,430.6,2.0,115.46,123.92
PROJ-2022-2538,2,2,100.0,82.13,17.87,53633.93,50563.83,0.9428,4,1088.9,8.7,116.0,125.97
PROJ-2021-2539,1,2,50.0,49.48,0.52,9496.53,9149.23,0.4817,3,358.6,3.3,110.5,113.22
PROJ-2021-2539,2,2,100.0,87.62,12.38,18993.07,18783.38,0.989,4,115.0,0.6,109.86,111.54
PROJ-2023-2540,1,2,50.0,16.63,33.37,94267.49,91245.26,0.484,2,1173.7,3.7,121.87,131.57
PROJ-2023-2540,2,2,100.0,100.0,0.0,188534.97,178072.63,0.9445,3,775.6,8.9,122.57,132.21
PROJ-2018-2541,1,2,50.0,46.19,3.81,5000.0,4420.26,0.442,1,354.1,2.5,100.27,97.56
PROJ-2018-2541,2,2,100.0,90.22,9.78,10000.0,10354.65,1.0355,2,130.2,0.5,100.0,99.46
PROJ-2019-2542,1,2,50.0,39.16,10.84,38890.61,42764.49,0.5498,2,127.7,0.6,101.51,101.69
PROJ-2019-2542,2,2,100.0,100.0,0.0,77781.21,92194.4,1.1853,1,488.8,2.8,100.86,101.99
PROJ-2021-2543,1,4,25.0,6.13,18.87,32949.1,31434.3,0.2385,3,766.1,4.7,109.13,114.0
PROJ-2021-2543,2,4,50.0,36.77,13.23,65898.21,67719.55,0.5138,4,1212.8,9.2,108.68,111.81
PROJ-2021-2543,3,4,75.0,60.52,14.48,98847.31,94803.92,0.7193,0,390.5,2.4,109.86,114.17
PROJ-2021-2543,4,4,100.0,100.0,0.0,131796.41,131249.2,0.9958,1,123.7,0.4,111.25,115.91
PROJ-2024-2544,1,4,25.0,44.65,-19.65,17169.24,20950.86,0.3051,2,384.0,2.1,127.15,134.62
PROJ-2024-2544,2,4,50.0,44.65,5.35,34338.49,39762.96,0.579,0,131.4,0.5,128.23,136.65
PROJ-2024-2544,3,4,75.0,79.41,-4.41,51507.74,64152.79,0.9341,4,841.4,4.7,126.74,136.73
PROJ-2024-2544,4,4,100.0,79.41,20.59,68676.98,89862.93,1.3085,5,1150.6,9.9,128.36,136.08
PROJ-2020-2545,1,2,50.0,62.16,-12.16,44789.25,45248.2,0.5051,5,1351.5,8.7,103.97,106.24
PROJ-2020-2545,2,2,100.0,69.4,30.6,89578.5,90222.66,1.0072,4,624.3,3.9,105.54,107.49
PROJ-2018-2546,1,2,50.0,59.46,-9.46,21291.06,22236.11,0.5222,4,171.3,2.0,100.3,99.24
PROJ-2018-2546,2,2,100.0,100.0,0.0,42582.12,42422.44,0.9963,1,253.7,0.8,99.61,101.01
PROJ-2017-2547,1,2,50.0,30.02,19.98,42572.72,46234.03,0.543,4,1090.7,11.0,98.39,98.4
PROJ-2017-2547,2,2,100.0,82.12,17.88,85145.44,106567.17,1.2516,2,637.4,7.9,98.31,97.46
PROJ-2019-2548,1,2,50.0,46.4,3.6,5000.0,5337.02,0.5337,1,1285.9,3.9,101.12,104.73
PROJ-2019-2548,2,2,100.0,89.03,10.97,10000.0,10481.16,1.0481,1,604.1,8.2,101.55,105.8
PROJ-2018-2549,1,4,25.0,38.2,-13.2,2500.0,2632.6,0.2633,3,542.4,2.7,99.96,100.24
PROJ-2018-2549,2,4,50.0,56.25,-6.25,5000.0,5597.53,0.5598,3,772.7,5.7,100.41,101.07
PROJ-2018-2549,3,4,75.0,59.71,15.29,7500.0,8444.73,0.8445,3,534.1,5.2,100.02,102.41
PROJ-2018-2549,4,4,100.0,100.0,0.0,10000.0,12276.52,1.2277,0,105.3,0.4,100.26,101.56
PROJ-2023-2550,1,2,50.0,57.66,-7.66,416430.04,451967.53,0.5427,5,1014.1,9.2,122.16,128.58
PROJ-2023-2550,2,2,100.0,86.05,13.95,832860.08,865133.92,1.0388,5,303.0,5.5,122.83,130.86
PROJ-2021-2551,1,2,50.0,69.17,-19.17,32955.79,32718.41,0.4964,1,129.7,0.5,110.21,113.32
PROJ-2021-2551,2,2,100.0,90.63,9.37,65911.58,69630.8,1.0564,3,561.3,1.0,109.19,112.97
PROJ-2019-2552,1,2,50.0,44.43,5.57,5000.0,5092.74,0.5093,2,1037.1,6.2,99.76,103.58
PROJ-2019-2552,2,2,100.0,97.45,2.55,10000.0,9727.34,0.9727,4,867.7,7.2,102.61,104.21
PROJ-2017-2553,1,2,50.0,32.43,17.57,14953.96,14483.68,0.4843,1,353.6,2.0,96.43,97.4
PROJ-2017-2553,2,2,100.0,100.0,0.0,29907.92,28114.34,0.94,0,121.1,0.8,97.81,98.44
PROJ-2018-2554,1,2,50.0,41.91,8.09,16773.27,19052.05,0.5679,5,789.8,7.9,99.36,98.89
PROJ-2018-2554,2,2,100.0,86.83,13.17,33546.54,42160.24,1.2568,0,269.9,3.8,99.77,99.6
PROJ-2023-2555,1,4,25.0,23.3,1.7,387259.46,422761.42,0.2729,2,436.5,4.1,124.05,131.89
PROJ-2023-2555,2,4,50.0,51.55,-1.55,774518.91,828654.34,0.5349,3,141.5,0.5,123.55,132.34
PROJ-2023-2555,3,4,75.0,59.42,15.58,1161778.36,1273708.36,0.8223,2,834.3,2.6,124.21,129.06
PROJ-2023-2555,4,4,100.0,80.47,19.53,1549037.82,1761034.27,1.1369,5,1284.0,9.9,123.98,133.41
PROJ-2022-2556,1,4,25.0,14.68,10.32,25220.03,24606.1,0.2439,4,83.0,0.3,117.11,123.95
PROJ-2022-2556,2,4,50.0,81.91,-31.91,50440.06,52604.27,0.5215,6,534.5,1.0,116.82,125.04
PROJ-2022-2556,3,4,75.0,81.91,-6.91,75660.09,90744.52,0.8995,7,799.8,10.1,115.87,124.39
PROJ-2022-2556,4,4,100.0,81.91,18.09,100880.12,124299.56,1.2322,5,482.1,5.7,116.77,126.05
PROJ-2019-2557,1,4,25.0,17.27,7.73,98210.61,104645.3,0.2664,2,292.8,0.9,102.01,102.47
PROJ-2019-2557,2,4,50.0,51.09,-1.09,196421.22,226624.48,0.5769,6,1485.3,7.2,100.38,102.58
PROJ-2019-2557,3,4,75.0,54.17,20.83,294631.83,324225.4,0.8253,6,936.7,7.2,103.05,103.09
PROJ-2019-2557,4,4,100.0,68.81,31.19,392842.44,454646.18,1.1573,4,139.8,1.5,103.77,101.93
PROJ-2019-2558,1,2,50.0,47.23,2.77,118701.72,132454.36,0.5579,5,749.6,6.1,101.73,103.78
PROJ-2019-2558,2,2,100.0,91.51,8.49,237403.44,259555.89,1.0933,1,1348.7,7.0,102.12,101.44
PROJ-2021-2559,1,2,50.0,57.08,-7.08,225031.61,215693.65,0.4793,2,125.7,0.6,109.58,110.94
PROJ-2021-2559,2,2,100.0,100.0,0.0,450063.22,451136.04,1.0024,3,471.0,2.4,107.96,113.02
PROJ-2016-2560,1,2,50.0,44.03,5.97,33860.77,36893.93,0.5448,0,346.5,3.3,93.84,95.98
PROJ-2016-2560,2,2,100.0,78.41,21.59,67721.54,68833.71,1.0164,1,101.1,0.4,94.87,93.54
PROJ-2019-2561,1,2,50.0,27.4,22.6,83972.38,80764.64,0.4809,4,882.7,4.9,101.24,101.72
PROJ-2019-2561,2,2,100.0,100.0,0.0,167944.76,168500.83,1.0033,2,911.4,10.0,103.28,103.27
PROJ-2025-2562,1,4,25.0,19.38,5.62,10779.59,10490.89,0.2433,1,200.5,1.3,131.36,137.7
PROJ-2025-2562,2,4,50.0,72.09,-22.09,21559.18,21669.49,0.5026,4,205.8,0.7,132.89,139.55
PROJ-2025-2562,3,4,75.0,72.09,2.91,32338.77,33645.25,0.7803,5,979.5,6.4,132.56,137.08
PROJ-2025-2562,4,4,100.0,72.09,27.91,43118.36,45825.53,1.0628,4,1015.6,7.7,133.0,139.27
PROJ-2020-2563,1,4,25.0,27.4,-2.4,332882.26,383117.59,0.2877,4,866.8,4.2,103.58,108.01
PROJ-2020-2563,2,4,50.0,47.17,2.83,665764.53,732676.8,0.5503,3,1213.3,5.5,106.29,105.52
PROJ-2020-2563,3,4,75.0,52.57,22.43,998646.79,1200537.63,0.9016,2,290.7,2.8,105.29,106.45
PROJ-2020-2563,4,4,100.0,90.61,9.39,1331529.05,1612097.34,1.2107,4,134.5,0.2,106.17,108.81
PROJ-2025-2564,1,2,50.0,65.5,-15.5,35385.98,39022.18,0.5514,3,146.0,0.5,131.9,136.29
PROJ-2025-2564,2,2,100.0,100.0,0.0,70771.96,72672.08,1.0268,3,1245.1,5.5,131.42,139.23
PROJ-2020-2565,1,4,25.0,24.41,0.59,5016.19,4490.8,0.2238,1,317.8,0.8,104.96,108.44
PROJ-2020-2565,2,4,50.0,49.16,0.84,10032.39,10780.69,0.5373,5,1101.0,5.2,105.92,107.76
PROJ-2020-2565,3,4,75.0,60.7,14.3,15048.58,15904.12,0.7926,4,916.9,5.8,105.9,107.38
PROJ-2020-2565,4,4,100.0,100.0,0.0,20064.77,21550.03,1.074,1,171.9,1.3,105.77,108.56
PROJ-2023-2566,1,2,50.0,35.66,14.34,36584.79,36872.64,0.5039,1,362.4,3.3,123.93,130.08
PROJ-2023-2566,2,2,100.0,77.61,22.39,73169.58,73375.26,1.0028,3,106.8,0.5,122.47,131.95
PROJ-2022-2567,1,2,50.0,68.09,-18.09,7559.15,7786.41,0.515,3,1149.9,8.6,115.12,123.36
PROJ-2022-2567,2,2,100.0,100.0,0.0,15118.3,15195.97,1.0051,2,517.0,5.8,115.89,125.17
PROJ-2023-2568,1,2,50.0,39.17,10.83,159951.81,166247.6,0.5197,2,121.7,0.6,122.92,130.62
PROJ-2023-2568,2,2,100.0,100.0,0.0,319903.62,318528.54,0.9957,7,959.4,4.6,123.38,131.72
PROJ-2017-2569,1,4,25.0,0.0,25.0,24880.38,27914.85,0.2805,2,124.4,1.7,96.63,98.15
PROJ-2017-2569,2,4,50.0,9.44,40.56,49760.76,55967.11,0.5624,0,248.2,0.7,97.66,98.76
PROJ-2017-2569,3,4,75.0,45.17,29.83,74641.14,92772.86,0.9322,3,1166.1,4.4,97.81,100.77
PROJ-2017-2569,4,4,100.0,64.59,35.41,99521.52,127400.45,1.2801,3,998.8,7.9,99.42,99.05
PROJ-2025-2570,1,4,25.0,34.23,-9.23,101127.52,117423.82,0.2903,3,1139.3,9.9,133.69,136.85
PROJ-2025-2570,2,4,50.0,34.23,15.77,202255.04,198765.08,0.4914,1,333.7,5.2,132.75,138.48
PROJ-2025-2570,3,4,75.0,85.28,-10.28,303382.55,297844.92,0.7363,2,152.6,0.7,132.87,138.94
PROJ-2025-2570,4,4,100.0,100.0,0.0,404510.07,397480.81,0.9826,0,667.4,3.9,133.31,139.81
PROJ-2017-2571,1,2,50.0,51.12,-1.12,17172.28,19782.45,0.576,4,899.3,7.6,97.77,98.1
PROJ-2017-2571,2,2,100.0,69.94,30.06,34344.57,39725.98,1.1567,1,329.4,2.8,96.19,96.75
PROJ-2020-2572,1,2,50.0,58.36,-8.36,113505.57,108042.75,0.4759,3,334.9,3.3,104.31,106.32
PROJ-2020-2572,2,2,100.0,89.32,10.68,227011.15,224225.72,0.9877,2,133.2,0.3,105.32,108.58
PROJ-2022-2573,1,2,50.0,32.87,17.13,21773.37,21919.21,0.5033,7,1199.6,6.6,114.56,124.41
PROJ-2022-2573,2,2,100.0,95.83,4.17,43546.74,46454.71,1.0668,3,901.0,8.2,114.3,125.66
PROJ-2021-2574,1,2,50.0,40.89,9.11,73871.54,77738.64,0.5262,3,181.7,2.1,109.66,113.71
PROJ-2021-2574,2,2,100.0,84.48,15.52,147743.09,157195.47,1.064,3,181.3,0.7,109.98,112.4
PROJ-2019-2575,1,2,50.0,28.35,21.65,95053.9,92505.72,0.4866,2,616.3,1.9,101.74,101.91
PROJ-2019-2575,2,2,100.0,71.7,28.3,190107.79,187349.61,0.9855,3,1306.1,9.4,102.24,101.78
PROJ-2022-2576,1,2,50.0,18.36,31.64,50709.21,50541.02,0.4983,4,814.3,4.5,114.72,125.27
PROJ-2022-2576,2,2,100.0,91.78,8.22,101418.42,110601.75,1.0905,6,1213.8,10.5,115.43,123.24
PROJ-2023-2577,1,2,50.0,46.96,3.04,18099.81,17583.05,0.4857,1,336.8,3.7,121.88,128.57
PROJ-2023-2577,2,2,100.0,81.19,18.81,36199.61,36443.27,1.0067,5,144.7,0.5,121.85,130.64
PROJ-2016-2578,1,4,25.0,12.08,12.92,3348.11,3075.7,0.2297,3,1065.2,6.1,94.25,95.31
PROJ-2016-2578,2,4,50.0,30.75,19.25,6696.21,6429.07,0.4801,3,634.9,6.5,93.23,97.7
PROJ-2016-2578,3,4,75.0,68.35,6.65,10044.32,9943.0,0.7424,2,111.4,0.2,92.72,96.04
PROJ-2016-2578,4,4,100.0,95.18,4.82,13392.42,12807.08,0.9563,0,445.4,2.7,96.18,98.22
PROJ-2018-2579,1,2,50.0,48.61,1.39,17902.12,19636.6,0.5484,5,669.5,9.0,99.52,99.56
PROJ-2018-2579,2,2,100.0,98.37,1.63,35804.24,41959.21,1.1719,6,600.5,6.3,98.46,101.75
PROJ-2016-2580,1,2,50.0,46.66,3.34,30399.73,27696.68,0.4555,1,261.1,0.9,93.73,96.52
PROJ-2016-2580,2,2,100.0,71.17,28.83,60799.46,68070.11,1.1196,3,1164.8,7.6,94.93,95.79
PROJ-2018-2581,1,2,50.0,34.43,15.57,17043.28,19450.68,0.5706,5,787.1,7.2,99.53,96.58
PROJ-2018-2581,2,2,100.0,73.42,26.58,34086.55,41408.33,1.2148,3,174.6,2.0,100.82,100.28
PROJ-2018-2582,1,4,25.0,29.68,-4.68,8070.7,8181.87,0.2534,2,883.5,9.6,101.02,98.92
PROJ-2018-2582,2,4,50.0,35.08,14.92,16141.4,17312.43,0.5363,3,189.1,1.4,99.93,98.59
PROJ-2018-2582,3,4,75.0,74.43,0.57,24212.1,26729.5,0.828,3,288.2,0.5,101.06,99.67
PROJ-2018-2582,4,4,100.0,97.5,2.5,32282.8,34795.67,1.0778,2,764.6,10.7,99.09,99.36
PROJ-2017-2583,1,2,50.0,67.17,-17.17,71134.64,81061.62,0.5698,1,142.7,0.4,96.89,97.87
PROJ-2017-2583,2,2,100.0,91.22,8.78,142269.28,186861.44,1.3134,1,854.1,4.0,97.89,96.54
PROJ-2016-2584,1,2,50.0,34.37,15.63,52074.47,55353.44,0.5315,8,670.8,7.6,93.29,96.44
PROJ-2016-2584,2,2,100.0,85.41,14.59,104148.94,102468.86,0.9839,0,222.8,1.8,93.68,95.39
PROJ-2017-2585,1,2,50.0,32.63,17.37,153957.52,146211.33,0.4748,2,240.9,1.0,98.99,96.18
PROJ-2017-2585,2,2,100.0,78.16,21.84,307915.03,299165.92,0.9716,2,299.1,1.0,97.21,98.55
PROJ-2018-2586,1,4,25.0,13.33,11.67,81873.21,83711.76,0.2556,5,1057.3,8.2,98.19,98.09
PROJ-2018-2586,2,4,50.0,70.32,-20.32,163746.43,165980.99,0.5068,3,842.3,8.2,99.84,101.15
PROJ-2018-2586,3,4,75.0,73.21,1.79,245619.64,246576.97,0.7529,2,158.0,1.4,101.33,100.47
PROJ-2018-2586,4,4,100.0,99.52,0.48,327492.86,334768.0,1.0222,0,213.4,0.7,101.28,99.52
PROJ-2022-2587,1,2,50.0,15.97,34.03,127414.23,123318.33,0.4839,4,644.3,6.9,115.47,123.54
PROJ-2022-2587,2,2,100.0,90.82,9.18,254828.46,256151.88,1.0052,3,133.1,0.7,116.03,125.17
PROJ-2022-2588,1,4,25.0,15.09,9.91,21581.12,25765.45,0.2985,4,210.6,1.1,115.12,123.92
PROJ-2022-2588,2,4,50.0,47.41,2.59,43162.25,44340.92,0.5137,3,1289.8,5.5,115.23,124.49
PROJ-2022-2588,3,4,75.0,81.62,-6.62,64743.37,68730.14,0.7962,4,721.0,7.4,117.17,126.05
PROJ-2022-2588,4,4,100.0,97.28,2.72,86324.49,97595.26,1.1306,4,207.8,1.8,116.18,124.77
PROJ-2024-2589,1,2,50.0,34.47,15.53,42510.08,42169.63,0.496,1,136.7,0.6,127.46,134.94
PROJ-2024-2589,2,2,100.0,83.21,16.79,85020.16,89605.45,1.0539,5,670.5,2.3,125.91,137.41
PROJ-2024-2590,1,2,50.0,54.09,-4.09,24317.29,24251.83,0.4987,0,100.7,0.9,127.76,135.41
PROJ-2024-2590,2,2,100.0,87.8,12.2,48634.58,51171.79,1.0522,2,319.6,2.8,128.62,135.89
PROJ-2024-2591,1,2,50.0,28.43,21.57,30367.78,36880.94,0.6072,5,1292.1,8.0,126.94,133.91
PROJ-2024-2591,2,2,100.0,92.88,7.12,60735.57,78872.66,1.2986,5,625.3,4.0,128.49,136.04
PROJ-2023-2592,1,2,50.0,55.23,-5.23,5000.0,5600.25,0.56,2,788.4,4.3,123.59,132.07
PROJ-2023-2592,2,2,100.0,97.56,2.44,10000.0,12801.7,1.2802,4,978.8,9.1,123.08,130.46
PROJ-2017-2593,1,2,50.0,33.18,16.82,96180.98,100504.27,0.5225,2,124.2,0.7,95.84,97.42
PROJ-2017-2593,2,2,100.0,77.54,22.46,192361.95,200535.34,1.0425,2,567.2,2.1,97.7,97.24
PROJ-2020-2594,1,2,50.0,58.1,-8.1,31909.22,34892.64,0.5467,3,880.2,3.3,104.33,106.32
PROJ-2020-2594,2,2,100.0,87.75,12.25,63818.43,77956.76,1.2215,5,1106.4,7.8,104.56,106.39
PROJ-2025-2595,1,4,25.0,0.0,25.0,41679.73,40526.53,0.2431,2,132.5,0.8,133.14,139.79
PROJ-2025-2595,2,4,50.0,42.99,7.01,83359.46,79153.83,0.4748,2,509.6,2.5,133.14,140.12
PROJ-2025-2595,3,4,75.0,74.17,0.83,125039.18,128979.11,0.7736,3,1272.9,8.4,131.86,141.17
PROJ-2025-2595,4,4,100.0,99.53,0.47,166718.91,155995.62,0.9357,5,432.4,6.4,134.09,140.99
PROJ-2024-2596,1,2,50.0,46.27,3.73,22660.38,21864.88,0.4824,5,800.4,9.7,126.63,132.98
PROJ-2024-2596,2,2,100.0,82.58,17.42,45320.75,47209.13,1.0417,1,379.8,3.0,127.91,135.67
PROJ-2018-2597,1,2,50.0,41.02,8.98,8719.83,9857.44,0.5652,5,632.7,6.2,99.27,96.55
PROJ-2018-2597,2,2,100.0,94.52,5.48,17439.65,19993.33,1.1464,1,118.9,0.4,99.37,97.96
PROJ-2021-2598,1,2,50.0,62.06,-12.06,87447.29,85672.23,0.4899,4,774.3,4.7,109.37,113.54
PROJ-2021-2598,2,2,100.0,89.25,10.75,174894.57,173014.2,0.9892,4,787.1,10.0,109.8,111.84
PROJ-2025-2599,1,2,50.0,42.0,8.0,13919.88,16070.24,0.5772,2,1302.0,6.7,133.39,139.54
PROJ-2025-2599,2,2,100.0,100.0,0.0,27839.76,28553.14,1.0256,0,301.0,1.8,132.0,138.72
PROJ-2019-2600,1,4,25.0,20.55,4.45,233678.36,215027.88,0.23,2,315.4,2.7,101.23,102.44
PROJ-2019-2600,2,4,50.0,56.16,-6.16,467356.72,485227.93,0.5191,0,152.6,0.5,101.82,102.42
PROJ-2019-2600,3,4,75.0,70.88,4.12,701035.09,785651.59,0.8405,2,847.7,3.2,103.28,103.33
PROJ-2019-2600,4,4,100.0,100.0,0.0,934713.45,1037066.62,1.1095,4,652.6,7.6,102.55,105.12
PROJ-2023-2601,1,2,50.0,38.56,11.44,10523.31,10889.51,0.5174,2,335.6,4.0,122.44,132.32
PROJ-2023-2601,2,2,100.0,82.73,17.27,21046.62,22931.13,1.0895,1,139.2,0.5,123.77,129.35
PROJ-2020-2602,1,2,50.0,45.17,4.83,56094.99,56411.18,0.5028,1,147.4,1.6,104.8,105.38
PROJ-2020-2602,2,2,100.0,100.0,0.0,112189.97,120331.98,1.0726,1,191.2,0.8,103.32,105.91
PROJ-2025-2603,1,2,50.0,51.38,-1.38,661693.43,723235.53,0.5465,4,901.3,5.4,132.68,137.24
PROJ-2025-2603,2,2,100.0,91.93,8.07,1323386.85,1609431.13,1.2161,2,289.9,4.0,131.63,139.31
PROJ-2016-2604,1,4,25.0,24.01,0.99,28374.12,31993.47,0.2819,4,123.4,0.6,93.1,95.88
PROJ-2016-2604,2,4,50.0,53.53,-3.53,56748.23,64169.86,0.5654,3,527.8,2.3,93.41,94.2
PROJ-2016-2604,3,4,75.0,64.2,10.8,85122.35,106301.0,0.9366,3,1078.1,5.8,96.26,96.09
PROJ-2016-2604,4,4,100.0,66.74,33.26,113496.46,150026.62,1.3219,5,793.3,3.5,95.48,94.6
PROJ-2022-2605,1,2,50.0,45.96,4.04,487567.67,431257.37,0.4423,4,558.4,6.1,116.15,124.55
PROJ-2022-2605,2,2,100.0,89.48,10.52,975135.34,969549.19,0.9943,0,153.6,0.6,115.16,124.63
