quarter,rainfall_mm,typhoon_days,cpi_quarterly,cmrpi_quarterly,context_id
1,337.1,2.9,99.32,100.31,CTX-7181
2,126.4,0.6,99.64,99.48,CTX-7182
1,602.4,5.6,122.39,131.59,CTX-7183
2,152.6,0.7,123.95,130.17,CTX-7184
1,892.7,4.2,122.1,128.94,CTX-7185
2,861.2,13.4,122.72,132.26,CTX-7186
1,1045.8,4.8,130.72,138.69,CTX-7187
2,186.7,2.0,132.66,139.18,CTX-7188
1,1294.1,10.5,115.63,122.7,CTX-7189
2,315.5,3.0,116.28,124.48,CTX-7190
3,144.3,0.6,116.92,124.62,CTX-7191
4,792.2,6.4,116.98,126.37,CTX-7192
1,1189.7,5.4,128.87,135.8,CTX-7193
2,786.6,6.6,128.34,134.69,CTX-7194
1,551.5,4.0,101.7,104.53,CTX-7195
2,1050.0,7.3,102.02,104.57,CTX-7196
3,287.0,2.4,101.89,102.62,CTX-7197
4,128.9,0.5,104.4,104.51,CTX-7198
1,1385.7,7.6,123.43,129.65,CTX-7199
2,786.7,7.4,123.15,130.59,CTX-7200
3,180.6,1.4,122.14,130.95,CTX-7201
4,232.2,1.0,123.96,129.8,CTX-7202
1,103.9,0.5,91.98,94.74,CTX-7203
2,943.6,4.1,94.73,94.07,CTX-7204
1,1116.5,5.6,101.33,103.97,CTX-7205
2,178.5,1.1,103.0,105.53,CTX-7206
1,1044.2,4.4,101.27,102.39,CTX-7207
2,329.6,4.0,100.89,101.37,CTX-7208
1,550.4,1.3,102.38,102.74,CTX-7209
2,958.9,6.2,102.04,101.95,CTX-7210
1,374.3,3.0,97.91,97.46,CTX-7211
2,112.5,0.5,98.04,97.62,CTX-7212
1,825.0,6.2,109.11,112.05,CTX-7213
2,144.1,1.8,109.16,112.32,CTX-7214
3,227.4,0.7,109.15,116.5,CTX-7215
4,1323.3,8.8,110.11,114.87,CTX-7216
1,727.4,6.5,102.53,102.85,CTX-7217
2,126.4,0.5,102.09,104.31,CTX-7218
3,479.7,2.3,102.99,102.52,CTX-7219
4,1356.1,9.2,102.17,103.69,CTX-7220
1,221.3,1.2,116.13,123.82,CTX-7221
2,290.3,0.9,115.88,124.22,CTX-7222
3,1189.4,5.6,115.22,126.01,CTX-7223
4,867.6,5.7,115.94,127.87,CTX-7224
1,811.8,4.8,97.84,97.13,CTX-7225
2,884.4,7.8,96.68,98.06,CTX-7226
1,1262.9,8.6,116.02,122.78,CTX-7227
2,565.4,3.7,115.8,125.8,CTX-7228
1,825.1,5.5,102.86,101.68,CTX-7229
2,162.3,1.9,101.54,102.2,CTX-7230
3,235.6,0.9,103.88,103.43,CTX-7231
4,809.6,4.2,103.76,104.36,CTX-7232
1,834.1,7.6,108.72,113.43,CTX-7233
2,444.2,6.7,109.8,114.12,CTX-7234
3,122.3,0.7,110.47,115.87,CTX-7235
4,606.7,2.7,110.54,114.19,CTX-7236
1,1183.0,4.4,98.09,98.3,CTX-7237
2,929.1,8.1,99.28,99.99,CTX-7238
3,215.7,1.5,100.89,101.34,CTX-7239
4,252.0,0.6,101.81,100.6,CTX-7240
1,1002.1,7.9,102.79,101.58,CTX-7241
2,183.9,1.8,101.86,101.94,CTX-7242
1,1471.6,7.9,94.5,96.44,CTX-7243
2,536.3,5.6,92.74,98.15,CTX-7244
1,1180.0,6.0,102.23,103.92,CTX-7245
2,228.5,1.3,102.34,104.37,CTX-7246
3,222.0,0.8,103.81,101.49,CTX-7247
4,940.2,5.2,102.92,106.57,CTX-7248
1,589.2,1.1,114.43,125.88,CTX-7249
2,1288.3,6.0,116.14,122.96,CTX-7250
1,120.1,0.5,95.37,94.05,CTX-7251
2,574.3,2.2,93.35,95.46,CTX-7252
1,1109.2,8.8,93.44,93.77,CTX-7253
2,498.4,5.3,94.09,94.61,CTX-7254
3,121.3,0.7,95.64,96.49,CTX-7255
4,323.8,3.1,94.84,98.88,CTX-7256
1,549.6,5.7,98.32,97.26,CTX-7257
2,136.4,0.3,97.64,97.63,CTX-7258
3,482.5,2.6,96.12,98.45,CTX-7259
4,1100.6,6.5,97.52,98.94,CTX-7260
1,306.4,3.8,122.95,129.81,CTX-7261
2,124.5,0.4,121.79,132.36,CTX-7262
1,543.2,6.0,96.62,97.96,CTX-7263
2,135.2,0.5,97.65,99.29,CTX-7264
1,760.5,3.6,95.55,93.56,CTX-7265
2,758.7,8.3,94.57,96.38,CTX-7266
3,356.0,3.3,95.26,96.42,CTX-7267
4,143.1,0.5,94.55,95.97,CTX-7268
1,701.5,3.8,108.76,111.74,CTX-7269
2,1241.1,7.6,109.78,112.44,CTX-7270
1,102.3,0.7,106.19,106.84,CTX-7271
2,743.1,5.3,104.36,106.38,CTX-7272
1,132.3,0.5,100.28,100.14,CTX-7273
2,770.0,3.2,102.94,101.88,CTX-7274
1,112.6,0.6,121.76,129.79,CTX-7275
2,920.0,3.4,123.04,128.6,CTX-7276
1,158.4,0.6,96.64,97.57,CTX-7277
2,378.4,1.6,97.11,96.98,CTX-7278
1,1106.9,7.3,121.59,132.16,CTX-7279
2,832.5,9.3,122.88,133.46,CTX-7280
3,173.7,0.8,122.43,129.84,CTX-7281
4,263.1,0.6,125.16,133.38,CTX-7282
1,927.9,3.7,99.8,98.13,CTX-7283
2,1017.3,6.9,98.86,100.27,CTX-7284
1,315.7,3.6,101.67,103.73,CTX-7285
2,140.6,0.4,102.99,101.71,CTX-7286
1,862.4,10.4,100.14,97.91,CTX-7287
2,405.0,3.4,99.58,101.51,CTX-7288
1,214.0,0.8,92.83,94.06,CTX-7289
2,1107.7,6.1,94.69,96.25,CTX-7290
1,579.4,5.2,99.28,99.35,CTX-7291
2,135.8,0.6,100.34,101.09,CTX-7292
1,1080.6,5.1,104.99,104.09,CTX-7293
2,243.4,1.9,105.55,105.37,CTX-7294
3,221.7,0.8,106.07,109.34,CTX-7295
4,882.0,6.7,105.78,105.69,CTX-7296
1,581.2,2.4,107.81,113.52,CTX-7297
2,1347.8,9.5,110.16,114.24,CTX-7298
3,543.7,4.3,109.73,112.34,CTX-7299
4,130.8,0.7,109.85,115.27,CTX-7300
1,381.8,2.2,100.83,97.35,CTX-7301
2,1094.6,4.7,99.36,98.67,CTX-7302
1,205.3,0.5,94.47,95.63,CTX-7303
2,1102.6,7.0,93.33,95.8,CTX-7304
1,593.2,3.3,98.74,99.07,CTX-7305
2,105.3,0.4,99.83,100.45,CTX-7306
1,555.4,1.6,95.83,98.36,CTX-7307
2,1026.4,9.1,98.66,96.72,CTX-7308
1,152.5,0.4,127.06,134.98,CTX-7309
2,669.3,6.4,127.76,134.15,CTX-7310
3,940.5,6.5,128.07,136.16,CTX-7311
4,377.3,4.6,128.76,135.82,CTX-7312
1,130.3,0.7,115.45,125.02,CTX-7313
2,878.3,2.5,114.11,124.26,CTX-7314
1,1196.9,8.9,99.02,99.2,CTX-7315
2,778.3,7.0,99.24,99.35,CTX-7316
3,213.8,1.3,101.08,100.52,CTX-7317
4,304.2,0.7,100.87,100.15,CTX-7318
1,899.4,8.7,97.44,98.72,CTX-7319
2,203.9,1.5,98.51,97.83,CTX-7320
3,283.0,0.8,97.23,98.56,CTX-7321
4,992.1,7.6,98.51,98.33,CTX-7322
1,1144.2,8.4,95.15,97.11,CTX-7323
2,537.4,5.5,93.56,94.16,CTX-7324
1,141.8,0.5,103.77,108.09,CTX-7325
2,850.1,6.5,103.5,107.3,CTX-7326
1,158.4,0.6,108.4,114.02,CTX-7327
2,547.3,3.3,109.99,114.8,CTX-7328
1,835.3,6.3,99.15,97.46,CTX-7329
2,886.6,7.3,99.61,101.01,CTX-7330
1,1158.4,8.1,131.82,138.46,CTX-7331
2,172.5,2.0,132.12,137.75,CTX-7332
3,196.4,0.9,133.58,137.78,CTX-7333
4,1169.9,7.4,133.41,138.25,CTX-7334
1,158.9,0.5,130.83,137.48,CTX-7335
2,818.5,4.0,132.06,136.22,CTX-7336
3,1068.6,6.3,132.16,138.52,CTX-7337
4,346.1,2.9,132.18,138.99,CTX-7338
1,529.2,1.9,105.4,107.1,CTX-7339
2,1139.9,9.0,104.77,107.45,CTX-7340
1,1132.8,7.9,121.99,129.1,CTX-7341
2,511.2,4.4,122.03,131.08,CTX-7342
3,125.2,0.6,123.57,131.94,CTX-7343
4,426.9,2.1,124.49,130.33,CTX-7344
1,125.6,0.2,103.62,107.02,CTX-7345
2,708.4,3.2,104.19,107.91,CTX-7346
3,1154.9,10.0,105.0,108.58,CTX-7347
4,442.4,3.1,106.69,107.75,CTX-7348
1,138.0,1.1,94.05,92.79,CTX-7349
2,297.7,0.9,95.02,96.88,CTX-7350
1,134.1,0.5,102.33,102.38,CTX-7351
2,466.3,1.8,101.86,104.12,CTX-7352
3,1351.8,11.0,101.45,103.18,CTX-7353
4,535.2,7.3,102.95,104.8,CTX-7354
1,1038.7,4.6,122.05,128.59,CTX-7355
2,257.4,1.2,123.79,129.96,CTX-7356
1,588.1,3.4,123.93,130.88,CTX-7357
2,1013.7,7.5,122.86,129.4,CTX-7358
1,129.6,0.3,114.54,123.53,CTX-7359
2,740.3,2.3,114.62,124.18,CTX-7360
1,1179.6,5.5,99.57,100.44,CTX-7361
2,509.5,4.4,98.02,100.08,CTX-7362
3,104.0,0.6,100.81,101.8,CTX-7363
4,504.5,1.8,99.15,102.21,CTX-7364
1,970.0,6.4,96.63,97.08,CTX-7365
2,898.7,6.9,97.19,97.32,CTX-7366
1,227.0,1.1,128.87,135.05,CTX-7367
2,1400.9,9.7,128.34,134.14,CTX-7368
1,1066.6,10.3,101.41,104.86,CTX-7369
2,693.7,5.6,103.04,104.14,CTX-7370
3,121.0,0.4,103.53,105.84,CTX-7371
4,603.3,1.8,102.6,103.97,CTX-7372
1,577.2,6.7,98.98,97.94,CTX-7373
2,118.7,0.7,99.39,100.57,CTX-7374
3,553.9,2.8,98.93,99.79,CTX-7375
4,1133.4,5.8,99.61,101.52,CTX-7376
1,483.5,5.5,115.88,125.43,CTX-7377
2,119.3,0.4,114.58,126.93,CTX-7378
1,906.0,7.4,131.09,138.38,CTX-7379
2,923.6,6.0,132.14,139.96,CTX-7380
1,1061.2,7.2,127.37,135.66,CTX-7381
2,830.6,5.9,127.26,134.45,CTX-7382
3,214.7,1.6,129.32,136.2,CTX-7383
4,219.4,0.8,128.45,137.31,CTX-7384
1,305.5,3.5,123.33,128.83,CTX-7385
2,112.6,0.5,122.45,130.32,CTX-7386
1,965.7,8.8,102.24,102.28,CTX-7387
2,141.5,2.0,102.09,102.41,CTX-7388
3,191.5,0.8,102.11,105.48,CTX-7389
4,1172.4,10.5,102.66,103.45,CTX-7390
1,729.7,6.9,97.44,96.71,CTX-7391
2,272.9,1.3,97.37,98.92,CTX-7392
1,694.6,4.6,97.91,97.67,CTX-7393
2,103.6,0.7,97.2,97.73,CTX-7394
3,412.0,2.6,98.37,97.59,CTX-7395
4,1402.7,9.7,97.95,98.33,CTX-7396
1,127.1,0.5,99.01,102.56,CTX-7397
2,657.5,5.0,101.84,102.28,CTX-7398
1,214.4,1.8,100.63,104.54,CTX-7399
2,263.2,0.6,100.74,102.35,CTX-7400
1,938.1,6.2,115.15,125.57,CTX-7401
2,916.0,7.4,115.87,126.65,CTX-7402
3,345.5,4.2,117.74,125.39,CTX-7403
4,110.8,0.6,117.47,126.01,CTX-7404
1,353.5,4.0,132.31,139.2,CTX-7405
2,110.7,0.3,132.47,140.43,CTX-7406
1,214.7,1.5,127.4,136.0,CTX-7407
2,211.0,0.6,127.01,135.34,CTX-7408
1,261.2,0.7,107.42,114.05,CTX-7409
2,1174.2,6.6,109.24,114.52,CTX-7410
1,592.7,3.6,93.73,96.82,CTX-7411
2,123.1,0.7,95.07,98.95,CTX-7412
1,1007.6,8.3,99.85,101.19,CTX-7413
2,386.5,2.5,99.42,100.08,CTX-7414
3,121.6,0.6,99.49,98.3,CTX-7415
4,649.7,4.1,99.69,100.33,CTX-7416
1,634.0,4.9,131.28,138.47,CTX-7417
2,123.3,0.6,132.43,139.47,CTX-7418
3,539.5,2.5,132.95,140.01,CTX-7419
4,1189.7,4.2,133.47,141.64,CTX-7420
1,283.9,1.2,98.11,98.71,CTX-7421
2,1093.7,5.2,98.98,97.12,CTX-7422
3,878.0,2.9,99.33,98.83,CTX-7423
4,199.7,1.5,97.62,99.74,CTX-7424
1,466.1,2.5,116.89,126.3,CTX-7425
2,1090.3,7.9,115.2,122.91,CTX-7426
3,749.7,7.8,116.33,125.82,CTX-7427
4,89.8,0.6,115.8,125.3,CTX-7428
1,1196.6,8.1,104.97,106.95,CTX-7429
2,641.6,3.6,105.41,108.74,CTX-7430
1,119.1,0.5,100.61,95.8,CTX-7431
2,590.2,1.3,99.0,100.07,CTX-7432
3,1277.0,6.9,99.25,100.46,CTX-7433
4,607.6,7.0,101.14,100.12,CTX-7434
1,1371.1,7.1,108.18,113.91,CTX-7435
2,647.3,4.8,110.15,114.41,CTX-7436
1,784.6,12.5,126.87,135.81,CTX-7437
2,418.4,3.1,126.78,134.82,CTX-7438
1,1013.2,5.5,98.54,99.46,CTX-7439
2,219.5,1.8,99.45,98.81,CTX-7440
1,127.8,0.5,103.95,106.52,CTX-7441
2,481.9,2.3,105.52,106.93,CTX-7442
1,336.3,3.9,104.75,106.4,CTX-7443
2,125.9,0.6,105.52,107.51,CTX-7444
3,874.3,3.6,106.47,107.64,CTX-7445
4,1175.1,10.5,106.25,106.49,CTX-7446
1,103.2,0.6,94.89,94.43,CTX-7447
2,735.9,4.9,94.36,98.34,CTX-7448
1,634.2,6.2,104.98,107.2,CTX-7449
2,180.5,1.8,105.73,107.5,CTX-7450
3,229.7,1.0,104.62,107.49,CTX-7451
4,1056.1,6.9,105.84,107.93,CTX-7452
1,178.3,1.7,96.63,96.4,CTX-7453
2,260.4,0.9,97.65,99.46,CTX-7454
1,465.0,3.9,115.62,123.23,CTX-7455
2,120.3,0.4,116.25,127.07,CTX-7456
3,730.2,5.1,114.99,124.7,CTX-7457
4,1162.1,6.5,118.86,125.27,CTX-7458
1,266.7,0.9,126.13,135.76,CTX-7459
2,1322.3,7.0,128.19,135.95,CTX-7460
3,810.4,7.3,129.27,137.86,CTX-7461
4,201.4,2.1,129.85,139.2,CTX-7462
1,1008.1,4.8,97.3,96.55,CTX-7463
2,828.2,8.7,97.87,99.27,CTX-7464
1,433.6,2.9,99.65,101.34,CTX-7465
2,1194.8,6.9,100.57,98.16,CTX-7466
3,635.5,6.0,100.48,100.44,CTX-7467
4,127.4,0.7,99.82,101.3,CTX-7468
1,134.3,0.5,97.41,97.28,CTX-7469
2,522.5,2.3,98.4,98.38,CTX-7470
1,519.7,2.0,131.72,139.08,CTX-7471
2,1137.0,9.9,132.25,139.21,CTX-7472
1,884.6,7.5,97.97,97.95,CTX-7473
2,225.5,1.6,96.77,97.78,CTX-7474
1,1127.0,9.0,103.56,104.21,CTX-7475
2,317.6,3.1,104.7,107.67,CTX-7476
1,1152.2,4.4,122.08,129.0,CTX-7477
2,828.3,5.4,120.65,131.55,CTX-7478
1,139.4,0.5,97.06,98.05,CTX-7479
2,885.5,5.1,96.85,99.22,CTX-7480
1,130.9,0.5,115.56,123.56,CTX-7481
2,888.9,4.7,116.41,124.04,CTX-7482
1,945.9,3.1,108.74,113.2,CTX-7483
2,1145.5,11.5,108.96,114.04,CTX-7484
1,392.9,4.2,115.9,124.73,CTX-7485
2,110.6,0.5,115.53,123.79,CTX-7486
1,1075.1,11.9,94.05,95.19,CTX-7487
2,1054.1,8.7,94.52,95.03,CTX-7488
1,238.5,3.0,96.88,99.0,CTX-7489
2,148.0,0.6,97.03,98.45,CTX-7490
1,1196.1,7.3,93.34,92.88,CTX-7491
2,647.9,5.5,94.54,94.74,CTX-7492
3,96.8,0.6,94.63,95.39,CTX-7493
4,646.6,1.4,92.93,96.14,CTX-7494
1,1088.6,8.3,93.88,93.55,CTX-7495
2,317.2,2.8,94.2,96.54,CTX-7496
1,968.8,3.0,126.67,134.78,CTX-7497
2,864.3,9.9,127.84,135.6,CTX-7498
1,165.4,1.7,94.3,96.3,CTX-7499
2,320.5,0.9,94.03,95.63,CTX-7500
1,429.9,2.3,99.68,99.74,CTX-7501
2,112.4,0.5,98.99,98.23,CTX-7502
1,602.4,1.7,122.61,127.92,CTX-7503
2,1199.7,9.7,123.82,131.65,CTX-7504
1,924.6,4.8,104.82,104.73,CTX-7505
2,1014.9,6.2,105.24,105.38,CTX-7506
3,260.0,2.1,105.89,105.46,CTX-7507
4,107.2,0.4,106.14,108.1,CTX-7508
1,187.1,1.4,93.19,95.51,CTX-7509
2,103.8,0.9,94.33,97.67,CTX-7510
3,1179.5,11.7,95.46,97.7,CTX-7511
4,848.5,7.0,94.61,97.05,CTX-7512
1,949.2,5.7,101.67,104.88,CTX-7513
2,286.2,3.2,101.31,103.88,CTX-7514
1,894.6,11.5,114.22,123.58,CTX-7515
2,335.0,4.5,115.65,126.85,CTX-7516
1,328.0,3.5,126.07,135.72,CTX-7517
2,135.9,0.5,128.59,135.16,CTX-7518
1,458.8,1.9,104.55,107.17,CTX-7519
2,130.2,0.4,103.83,104.45,CTX-7520
1,881.1,4.3,106.05,105.38,CTX-7521
2,1053.9,8.7,105.02,107.06,CTX-7522
3,349.3,3.2,105.1,108.94,CTX-7523
4,122.9,0.7,105.29,108.11,CTX-7524
1,330.8,0.4,123.04,129.77,CTX-7525
2,129.7,0.5,122.44,130.43,CTX-7526
1,821.1,7.9,114.43,125.74,CTX-7527
2,171.9,1.4,115.38,125.71,CTX-7528
3,253.9,0.8,115.91,127.11,CTX-7529
4,1066.6,8.8,116.92,126.58,CTX-7530
1,151.5,1.2,128.4,134.85,CTX-7531
2,249.5,0.7,127.68,136.77,CTX-7532
1,251.0,0.7,109.65,113.87,CTX-7533
2,1374.3,6.5,110.0,112.62,CTX-7534
1,180.0,1.7,122.91,131.36,CTX-7535
2,233.4,0.6,123.52,132.3,CTX-7536
1,238.9,0.8,92.88,97.33,CTX-7537
2,913.2,6.0,93.73,95.15,CTX-7538
1,600.7,4.2,109.32,112.71,CTX-7539
2,101.2,0.4,109.32,114.48,CTX-7540
1,579.6,4.2,108.58,114.11,CTX-7541
2,155.8,0.3,109.85,114.01,CTX-7542
1,584.4,2.2,108.61,113.73,CTX-7543
2,1439.3,8.6,110.15,112.89,CTX-7544
3,658.4,6.6,109.54,113.71,CTX-7545
4,121.4,0.8,111.53,114.77,CTX-7546
1,1199.8,10.3,132.27,136.8,CTX-7547
2,292.1,2.6,131.85,136.75,CTX-7548
1,123.8,0.5,94.43,96.26,CTX-7549
2,971.7,5.7,92.87,92.64,CTX-7550
1,966.4,9.7,127.17,136.54,CTX-7551
2,752.4,5.5,127.79,134.89,CTX-7552
3,185.2,1.3,128.51,136.51,CTX-7553
4,179.5,0.6,128.59,135.68,CTX-7554
1,301.8,3.9,132.1,138.15,CTX-7555
2,106.7,0.5,131.37,137.91,CTX-7556
1,1434.5,12.1,100.49,98.9,CTX-7557
2,539.9,3.2,98.7,99.79,CTX-7558
1,1014.3,5.6,131.58,138.58,CTX-7559
2,664.4,5.7,131.58,138.38,CTX-7560
1,208.5,2.0,123.14,129.72,CTX-7561
2,237.5,0.6,122.49,129.62,CTX-7562
1,1108.5,5.5,132.58,137.78,CTX-7563
2,990.0,7.2,131.28,140.3,CTX-7564
3,229.7,1.7,131.14,141.63,CTX-7565
4,232.0,1.0,133.14,140.71,CTX-7566
1,156.0,0.3,114.65,124.46,CTX-7567
2,864.4,4.3,115.23,125.02,CTX-7568
3,1103.1,4.0,116.86,124.33,CTX-7569
4,380.0,3.9,116.16,124.75,CTX-7570
1,238.0,0.6,126.97,136.92,CTX-7571
2,1060.9,2.3,126.31,136.59,CTX-7572
1,154.3,0.5,109.77,112.66,CTX-7573
2,550.3,2.4,109.39,114.36,CTX-7574
1,406.3,3.6,94.65,95.69,CTX-7575
2,91.0,0.5,94.71,96.85,CTX-7576
1,569.3,5.1,126.21,135.69,CTX-7577
2,129.3,0.4,128.49,135.44,CTX-7578
1,157.9,0.7,97.68,97.84,CTX-7579
2,890.8,4.8,96.57,99.27,CTX-7580
3,946.6,6.6,98.12,98.88,CTX-7581
4,359.0,2.1,98.0,99.19,CTX-7582
1,891.3,6.3,123.14,130.81,CTX-7583
2,1303.3,7.5,122.18,131.27,CTX-7584
3,325.0,2.5,123.25,130.59,CTX-7585
4,131.1,0.5,124.55,130.58,CTX-7586
1,1397.9,9.9,123.19,130.68,CTX-7587
2,376.5,4.3,122.85,129.66,CTX-7588
1,294.8,0.4,128.02,136.23,CTX-7589
2,848.3,10.0,127.49,136.23,CTX-7590
1,801.6,3.2,114.75,123.99,CTX-7591
2,212.7,1.2,114.92,127.05,CTX-7592
3,265.5,0.8,116.97,127.25,CTX-7593
4,819.2,7.5,116.95,124.41,CTX-7594
1,1022.8,6.9,126.68,135.16,CTX-7595
2,404.5,3.8,128.74,135.92,CTX-7596
3,104.6,0.4,126.05,135.87,CTX-7597
4,874.6,5.0,129.11,136.48,CTX-7598
1,587.4,2.2,101.08,102.47,CTX-7599
2,880.1,9.9,101.98,101.61,CTX-7600
3,659.1,6.1,103.22,101.66,CTX-7601
4,167.2,0.6,103.89,105.81,CTX-7602
1,1185.2,6.7,101.92,105.1,CTX-7603
2,610.0,5.9,101.94,101.25,CTX-7604
1,684.3,4.3,101.87,102.8,CTX-7605
2,229.2,0.9,101.96,102.61,CTX-7606
1,1129.9,6.2,102.05,101.95,CTX-7607
2,788.7,10.0,101.48,104.08,CTX-7608
3,203.6,1.1,101.61,103.28,CTX-7609
4,275.3,0.5,102.67,103.2,CTX-7610
1,468.8,6.3,99.91,100.59,CTX-7611
2,136.7,0.6,100.14,100.82,CTX-7612
1,362.2,2.7,105.29,107.25,CTX-7613
2,139.1,0.3,105.0,107.5,CTX-7614
1,585.6,1.0,104.1,107.85,CTX-7615
2,1236.2,8.5,105.94,107.33,CTX-7616
1,275.4,0.8,132.31,137.43,CTX-7617
2,1298.3,6.9,132.52,138.99,CTX-7618
1,965.7,9.9,132.69,138.1,CTX-7619
2,606.4,6.9,131.44,137.77,CTX-7620
1,273.6,0.6,103.72,105.74,CTX-7621
2,1257.5,9.1,104.79,108.07,CTX-7622
1,749.4,4.2,94.34,93.23,CTX-7623
2,1204.4,7.9,93.36,96.65,CTX-7624
1,389.6,3.7,127.75,135.15,CTX-7625
2,138.3,0.6,126.33,136.8,CTX-7626
1,515.6,1.2,99.1,98.54,CTX-7627
2,1025.0,8.1,100.03,98.96,CTX-7628
3,624.4,5.9,99.6,99.7,CTX-7629
4,107.8,0.9,100.81,101.64,CTX-7630
1,950.9,5.0,94.04,92.59,CTX-7631
2,182.0,1.6,91.99,96.9,CTX-7632
1,462.2,2.3,122.08,130.63,CTX-7633
2,123.9,0.5,122.61,132.57,CTX-7634
3,1014.8,3.5,123.17,131.4,CTX-7635
4,806.2,6.3,123.23,131.12,CTX-7636
1,1044.0,5.0,114.46,125.29,CTX-7637
2,879.5,5.8,115.22,125.53,CTX-7638
1,468.3,3.8,103.9,106.03,CTX-7639
2,1187.6,7.0,105.18,104.91,CTX-7640
3,578.1,4.4,107.04,106.92,CTX-7641
4,141.5,0.6,106.7,108.7,CTX-7642
1,689.4,4.2,109.2,112.05,CTX-7643
2,963.2,5.4,109.02,115.11,CTX-7644
1,1117.4,6.1,130.79,139.53,CTX-7645
2,292.7,3.0,132.0,136.36,CTX-7646
1,459.5,1.9,121.2,130.32,CTX-7647
2,1128.7,7.2,123.4,130.75,CTX-7648
1,934.9,9.9,109.6,112.59,CTX-7649
2,224.7,1.8,108.74,112.48,CTX-7650
3,298.9,0.8,110.94,116.06,CTX-7651
4,1127.5,8.0,109.12,114.93,CTX-7652
1,177.4,1.9,127.4,135.04,CTX-7653
2,221.8,0.9,126.45,136.56,CTX-7654
3,1090.5,8.9,127.9,137.06,CTX-7655
4,946.4,7.4,127.48,135.84,CTX-7656
1,365.4,4.4,109.53,114.74,CTX-7657
2,130.0,0.6,109.23,113.51,CTX-7658
1,1031.9,4.8,92.43,96.09,CTX-7659
2,915.2,10.5,94.99,94.44,CTX-7660
1,824.4,4.5,99.92,99.29,CTX-7661
2,1287.9,8.2,99.47,99.3,CTX-7662
3,416.6,2.0,99.74,100.31,CTX-7663
4,98.1,0.4,101.35,99.23,CTX-7664
1,308.7,3.3,98.42,96.57,CTX-7665
2,149.8,0.8,98.25,97.81,CTX-7666
1,426.5,2.5,102.37,104.27,CTX-7667
2,98.2,0.3,102.27,101.89,CTX-7668
1,340.6,3.4,114.95,125.8,CTX-7669
2,139.0,0.4,115.5,126.23,CTX-7670
1,1274.4,5.5,127.22,134.36,CTX-7671
2,826.4,6.0,127.3,134.73,CTX-7672
3,156.7,1.9,128.15,136.34,CTX-7673
4,206.5,0.5,130.05,135.65,CTX-7674
1,190.0,0.8,102.01,101.37,CTX-7675
2,813.0,9.4,102.0,104.76,CTX-7676
1,98.6,0.8,97.35,96.35,CTX-7677
2,535.4,2.6,97.27,98.33,CTX-7678
1,785.8,10.9,121.1,130.4,CTX-7679
2,622.1,5.5,122.55,131.12,CTX-7680
1,1289.3,6.8,101.85,101.81,CTX-7681
2,409.1,6.5,103.28,103.21,CTX-7682
3,173.5,0.4,102.04,102.87,CTX-7683
4,434.6,3.6,103.09,104.46,CTX-7684
1,1152.1,6.8,127.97,132.02,CTX-7685
2,586.3,5.1,127.66,134.7,CTX-7686
1,987.3,5.4,102.19,103.3,CTX-7687
2,1025.9,6.3,102.48,103.65,CTX-7688
1,356.2,3.0,99.45,98.78,CTX-7689
2,143.0,0.8,101.22,100.32,CTX-7690
3,698.9,4.2,99.52,100.77,CTX-7691
4,781.3,10.5,102.09,100.47,CTX-7692
1,904.1,8.0,126.78,135.21,CTX-7693
2,843.6,5.9,127.04,134.84,CTX-7694
1,478.5,4.3,114.43,124.4,CTX-7695
2,868.1,9.5,115.57,124.36,CTX-7696
3,659.8,6.0,115.14,126.51,CTX-7697
4,110.8,0.8,116.96,126.24,CTX-7698
1,1086.2,10.8,103.2,107.98,CTX-7699
2,637.6,3.8,104.77,106.67,CTX-7700
1,980.2,9.3,106.09,107.73,CTX-7701
2,311.5,2.3,106.0,107.0,CTX-7702
1,486.6,2.4,109.01,112.65,CTX-7703
2,1257.7,9.8,109.95,114.36,CTX-7704
1,622.2,6.7,115.05,123.65,CTX-7705
2,129.2,0.5,115.58,124.98,CTX-7706
1,980.5,4.3,116.34,123.23,CTX-7707
2,754.0,8.1,115.31,123.79,CTX-7708
3,188.1,1.8,117.17,125.58,CTX-7709
4,218.8,0.8,118.14,124.54,CTX-7710
1,346.6,3.5,104.65,106.28,CTX-7711
2,130.6,0.7,105.46,107.33,CTX-7712
1,409.5,3.3,97.26,98.15,CTX-7713
2,169.8,0.7,97.77,97.79,CTX-7714
3,946.4,5.0,99.03,99.58,CTX-7715
4,979.1,9.0,98.73,99.75,CTX-7716
1,701.3,3.6,103.28,105.81,CTX-7717
2,946.9,7.1,105.18,106.55,CTX-7718
1,809.8,6.0,97.05,97.55,CTX-7719
2,690.8,8.0,97.36,97.44,CTX-7720
3,248.3,2.4,97.39,98.51,CTX-7721
4,215.8,0.8,99.21,98.84,CTX-7722
1,155.0,1.8,94.96,96.14,CTX-7723
2,292.6,0.4,93.86,95.04,CTX-7724
3,1016.6,7.3,94.43,98.27,CTX-7725
4,1001.0,6.5,94.63,96.61,CTX-7726
1,780.7,7.3,132.57,138.69,CTX-7727
2,221.3,1.6,132.5,140.03,CTX-7728
1,1067.2,7.0,122.1,132.16,CTX-7729
2,713.8,8.9,123.21,129.93,CTX-7730
1,517.4,2.7,103.38,108.1,CTX-7731
2,1304.5,7.9,105.6,107.27,CTX-7732
1,141.4,0.6,127.29,134.26,CTX-7733
